Year,Month,State,Solar MWh,Wind MWh,Temp,Precip
2000,6,NE,NA,NA,67.6,2.7
2000,7,NE,NA,NA,75.2,3.35
2000,8,NE,NA,NA,76.4,1.22
2000,9,NE,NA,NA,64.5,1.49
2000,10,NE,NA,NA,52.7,2.35
2000,11,NE,NA,NA,28.2,1.38
2000,12,NE,NA,NA,18.7,0.4
2001,1,NE,NA,228,27.5,0.95
2001,2,NE,NA,171,22,0.99
2001,3,NE,NA,171,35.8,0.72
2001,4,NE,NA,323,50.6,3.83
2001,5,NE,NA,294,59.8,4.34
2001,6,NE,NA,203,68.5,2.09
2001,7,NE,NA,118,77.1,3.85
2001,8,NE,NA,105,73.9,2.16
2001,9,NE,NA,144,63.6,2.76
2001,10,NE,NA,304,51,1.09
2001,11,NE,NA,281,43.9,1.59
2001,12,NE,NA,288,30.3,0.11
2002,1,NE,NA,793,29.5,0.23
2002,2,NE,NA,779,31.8,0.26
2002,3,NE,NA,415,30.1,0.82
2002,4,NE,NA,763,49.9,1.5
2002,5,NE,NA,630,56,2.43
2002,6,NE,NA,737,73.9,1.47
2002,7,NE,NA,692,78.3,1.12
2002,8,NE,NA,659,73,3.52
2002,9,NE,NA,623,64.3,1.42
2002,10,NE,NA,628,44.4,2.63
2002,11,NE,NA,660,37.1,0.16
2002,12,NE,NA,700,31.8,0.09
2003,1,NE,NA,3620,26.9,0.37
2003,2,NE,NA,3138,25,0.67
2003,3,NE,NA,2936,38.7,1.2
2003,4,NE,NA,2587,50.5,3.23
2003,5,NE,NA,2723,57.4,3.24
2003,6,NE,NA,2789,66.1,4.25
2003,7,NE,NA,3750,76.4,1.43
2003,8,NE,NA,3609,75.5,1.35
2003,9,NE,NA,3116,61.1,2.21
2003,10,NE,NA,3057,54.6,0.75
2003,11,NE,NA,3313,34.7,0.93
2003,12,NE,NA,3584,30.5,0.35
2004,1,NE,NA,3203,24,0.5
2004,2,NE,NA,3203,26.3,0.74
2004,3,NE,NA,3203,43.1,1.95
2004,4,NE,NA,3203,50.5,1.76
2004,5,NE,NA,3203,60.4,3.29
2004,6,NE,NA,3203,65.2,2.85
2004,7,NE,NA,3203,71.7,4.11
2004,8,NE,NA,3203,68.5,1.46
2004,9,NE,NA,3203,66.2,3.49
2004,10,NE,NA,3203,52.3,1.2
2004,11,NE,NA,3203,38.7,1.48
2004,12,NE,NA,3203,30.8,0.1
2005,1,NE,NA,1425,23.1,0.54
2005,2,NE,NA,1877,34.4,0.78
2005,3,NE,NA,2791,39.4,1.48
2005,4,NE,NA,2824,49.7,3.19
2005,5,NE,NA,3000,57.8,3.31
2005,6,NE,NA,2546,70,5.39
2005,7,NE,NA,1741,75.9,1.91
2005,8,NE,NA,1566,72.6,3.04
2005,9,NE,NA,3304,67.5,1.05
2005,10,NE,NA,22676,51.9,1.5
2005,11,NE,NA,26809,41.1,1.01
2005,12,NE,NA,26048,25,0.37
2006,1,NE,NA,28385,37.1,0.34
2006,2,NE,NA,21450,28.1,0.23
2006,3,NE,NA,23493,36.8,2.06
2006,4,NE,NA,25140,53.3,2.2
2006,5,NE,NA,21567,61.2,1.16
2006,6,NE,NA,15684,71.8,3.16
2006,7,NE,NA,19305,77.5,1.86
2006,8,NE,NA,17875,72.9,3.82
2006,9,NE,NA,18125,58.8,3.48
2006,10,NE,NA,22430,48,1.03
2006,11,NE,NA,23278,37.6,0.24
2006,12,NE,NA,24515,30.2,1.98
2007,1,NE,NA,30838,21.6,0.58
2007,2,NE,NA,15018,23.1,0.96
2007,3,NE,NA,21556,45.6,2.25
2007,4,NE,NA,18181,46.4,3.77
2007,5,NE,NA,16724,62.1,5.19
2007,6,NE,NA,16900,69.2,2.82
2007,7,NE,NA,15414,76.1,2.46
2007,8,NE,NA,12091,75.6,4.27
2007,9,NE,NA,14066,64.7,1.82
2007,10,NE,NA,17753,53.6,3.08
2007,11,NE,NA,19818,39.5,0.05
2007,12,NE,NA,18407,22,1.39
2008,1,NE,NA,21704,21.3,0.19
2008,2,NE,NA,17985,26.2,0.39
2008,3,NE,NA,17872,37.4,0.82
2008,4,NE,NA,22715,44.6,2.89
2008,5,NE,NA,18117,56.3,5.87
2008,6,NE,NA,12390,67.5,4.17
2008,7,NE,NA,14376,75,3.1
2008,8,NE,NA,14279,71.4,2.22
2008,9,NE,NA,13122,62.2,2.71
2008,10,NE,NA,13866,50.2,4.42
2008,11,NE,NA,20170,38.9,0.79
2008,12,NE,NA,27587,21.3,0.53
2009,1,NE,NA,24279,25.5,0.44
2009,2,NE,NA,16581,31.8,0.71
2009,3,NE,NA,39238,37.4,0.69
2009,4,NE,NA,43379,46.1,2.74
2009,5,NE,NA,38504,59.1,2.18
2009,6,NE,NA,19417,66.8,5.52
2009,7,NE,NA,21003,70.2,3.07
2009,8,NE,NA,30988,69.4,3.67
2009,9,NE,NA,35987,61.8,1.52
2009,10,NE,NA,39061,42.3,3.74
2009,11,NE,NA,41003,42.2,0.28
2009,12,NE,NA,33196,18.6,1.14
2010,1,NE,NA,36349,22.1,0.37
2010,2,NE,NA,28456,23,0.73
2010,3,NE,NA,41044,39.7,1.69
2010,4,NE,NA,41763,51.7,2.97
2010,5,NE,NA,39122,56.3,3.03
2010,6,NE,NA,24446,69.6,7.4
2010,7,NE,NA,27520,74.5,4.03
2010,8,NE,NA,29794,74.8,2.85
2010,9,NE,NA,30103,63.6,2.04
2010,10,NE,NA,36196,54,0.92
2010,11,NE,NA,37992,36.7,0.67
2010,12,NE,NA,48859,26.1,0.37
2011,1,NE,NA,59765.11,20.4,0.93
2011,2,NE,NA,95947.97,24.5,0.64
2011,3,NE,NA,89585.31,37.1,0.88
2011,4,NE,NA,100876.1,47.5,2.8
2011,5,NE,NA,102458.1,56,5.43
2011,6,NE,NA,84748.62,68.2,3.99
2011,7,NE,NA,63214.42,77.7,3.71
2011,8,NE,NA,52479.48,73.9,3.56
2011,9,NE,NA,58847.21,60.6,0.88
2011,10,NE,NA,96469.29,52.7,1.92
2011,11,NE,NA,124310.6,38.2,0.48
2011,12,NE,NA,122182.8,28.6,0.59
2012,1,NE,NA,132016,30.4,0.16
2012,2,NE,NA,104533.8,29.3,1.34
2012,3,NE,NA,115052,50.8,0.57
2012,4,NE,NA,104421.9,53.5,3.13
2012,5,NE,NA,104314.9,62.3,2.04
2012,6,NE,NA,102200.2,73.4,1.65
2012,7,NE,NA,81949.91,80,1.03
2012,8,NE,NA,84009.07,73,1.06
2012,9,NE,NA,79655.67,64.1,0.49
2012,10,NE,NA,113430,48.2,0.88
2012,11,NE,NA,119967.1,40,0.29
2012,12,NE,NA,142078.9,27.6,0.72
2013,1,NE,NA,151522.1,25.5,0.32
2013,2,NE,NA,143488.9,28.8,0.83
2013,3,NE,NA,159404.2,34.8,0.95
2013,4,NE,NA,157333.8,42.5,2.77
2013,5,NE,NA,155666.7,58.5,4.86
2013,6,NE,NA,117431.5,68.8,2.43
2013,7,NE,NA,100683.1,73.2,2.11
2013,8,NE,NA,107092.8,73.8,3
2013,9,NE,NA,149745.9,68,2.32
2013,10,NE,NA,169460.7,48.8,2.8
2013,11,NE,NA,210450.8,36,0.78
2013,12,NE,NA,179479.5,22.8,0.27
2014,1,NE,NA,226179.3,25.4,0.22
2014,2,NE,NA,169727.4,20.8,0.64
2014,3,NE,NA,211945.2,35.4,0.5
2014,4,NE,NA,224236.9,48.3,1.99
2014,5,NE,NA,225058.9,58.5,2.63
2014,6,NE,NA,200034.4,68.1,7.23
2014,7,NE,NA,184228.6,71.2,1.72
2014,8,NE,NA,125929.3,72.2,4.7
2014,9,NE,NA,224347.3,62.9,2.57
2014,10,NE,NA,279478.2,53.2,1.34
2014,11,NE,NA,373155,32.2,0.32
2014,12,NE,NA,291865.3,28,1.12
2015,1,NE,NA,328502,27.2,0.21
2015,2,NE,NA,283338,26.1,0.68
2015,3,NE,NA,283557,42.9,0.24
2015,4,NE,NA,282489,50.5,2.64
2015,5,NE,NA,260939,56.2,5.89
2015,6,NE,NA,186831,69.8,4.73
2015,7,NE,NA,169291,73.4,3.33
2015,8,NE,NA,215286,70.9,2.83
2015,9,NE,NA,271455,68.6,2.54
2015,10,NE,NA,269477,54.3,1.43
2015,11,NE,NA,316353,40.1,1.95
2015,12,NE,NA,312946,29.7,1.6
2016,1,NE,NA,309669,26,0.4
2016,2,NE,NA,308278,35,0.79
2016,3,NE,NA,343781,43.9,1.16
2016,4,NE,NA,386946,49.9,5.2
2016,5,NE,NA,262863,57.2,4.39
2016,6,NE,596,260081,73.3,2.2
2016,7,NE,686,214777,74.2,3.55
2016,8,NE,668,208993,71.8,2.57
2016,9,NE,623,293826,65,2.21
2016,10,NE,546,335607,55.4,1.16
2016,11,NE,478,335835,44.3,0.86
2016,12,NE,383,537732,23.8,0.82
2017,1,NE,382,433654,24.8,1.01
2017,2,NE,646,466486,35.4,0.72
2017,3,NE,746,491154,42.2,1.55
2017,4,NE,825,463772,49.7,2.56
2017,5,NE,1937,432612,57,4.71
2017,6,NE,2185,374031,70.7,1.53
2017,7,NE,2221,285235,76.8,2.64
2017,8,NE,1755,240578,69,4.31
2017,9,NE,1490,395747,65,2.72
2017,10,NE,1160,510681,51,2.96
2017,11,NE,738,459833,39.9,0.23
2017,12,NE,1174,530301,26.6,0.4
2018,1,NE,1321,561824,23,0.72
2018,2,NE,1546,461357,21.7,0.67
2018,3,NE,2474,523161,38.5,1.14
2018,4,NE,3000,486835,41.2,1.55
2018,5,NE,3240,390556,63.8,4.66
2018,6,NE,3099,468162,72.2,5.26
2018,7,NE,3696,305364,73.4,4.66
2018,8,NE,2850,355165,70.8,2.44
2018,9,NE,2306,465944,65.7,2.74
2018,10,NE,1718,463784,47.2,2.54
2018,11,NE,1024,460901,33.5,0.87
2018,12,NE,838,606054,28.1,1.97
2019,1,NE,1316,524262,26.4,0.25
2019,2,NE,991,489863,17.2,0.74
2019,3,NE,2472,667864,31.7,2.81
2019,4,NE,3046,687050,49.2,1.75
2019,5,NE,3637,574333,53.5,6.59
2019,6,NE,4118,480824,68,3.74
2019,7,NE,4179,488566,74.5,4.17
2019,8,NE,3697,412386,71.5,5.14
2019,9,NE,2922,645904,68.3,2.49
2019,10,NE,2203,769408,44.2,1.59
2019,11,NE,1370,746618,35.2,0.96
2019,12,NE,1755,724014,30.2,1.15
2020,1,NE,2740,709402,27.2,0.58
2020,2,NE,4110,752457,29.6,0.25
2020,3,NE,4697,735743,41.1,1.91
2020,4,NE,5932,707815,46,0.75
2020,5,NE,6619,614437,56.8,4.05
2020,6,NE,6752,713297,73.5,2.56
2020,7,NE,7213,552706,75.3,4.1
2020,8,NE,6437,646206,74,0.92
2020,9,NE,5179,746063,62.7,1.04
2020,10,NE,4596,800556,46.4,0.65
2020,11,NE,3657,892070,42.6,0.81
2020,12,NE,3220,839406,31.2,0.63
2000,1,NH,NA,NA,16.9,3.89
2000,2,NH,NA,NA,22.8,3.56
2000,3,NH,NA,NA,35.5,3.75
2000,4,NH,NA,NA,41.3,6.4
2000,5,NH,NA,NA,52.7,4.65
2000,6,NH,NA,NA,61.6,3.83
2000,7,NH,NA,NA,63.7,5.15
2000,8,NH,NA,NA,63.7,3.12
2000,9,NH,NA,NA,56.2,3.08
2000,10,NH,NA,NA,46.2,2.98
2000,11,NH,NA,NA,36.1,3.8
2000,12,NH,NA,NA,19.2,4.56
2001,1,NH,NA,NA,18.5,1.58
2001,2,NH,NA,NA,20.8,3.22
2001,3,NH,NA,NA,26.8,6.06
2001,4,NH,NA,NA,40.8,1.09
2001,5,NH,NA,NA,55.2,1.92
2001,6,NH,NA,NA,64.2,4.84
2001,7,NH,NA,NA,64.3,3.57
2001,8,NH,NA,NA,68.6,1.78
2001,9,NH,NA,NA,58.3,4.28
2001,10,NH,NA,NA,47.9,1.74
2001,11,NH,NA,NA,38.9,2.21
2001,12,NH,NA,NA,30.6,2.58
2002,1,NH,NA,NA,26.6,2.63
2002,2,NH,NA,NA,25,3.06
2002,3,NH,NA,NA,30.9,3.93
2002,4,NH,NA,NA,44,4.53
2002,5,NH,NA,NA,50.6,4.69
2002,6,NH,NA,NA,60.6,6.03
2002,7,NH,NA,NA,67.5,2.13
2002,8,NH,NA,NA,68.3,2.04
2002,9,NH,NA,NA,61.2,3.84
2002,10,NH,NA,NA,43.7,3.64
2002,11,NH,NA,NA,33.3,4.84
2002,12,NH,NA,NA,22.7,3.53
2003,1,NH,NA,NA,11.5,2.34
2003,2,NH,NA,NA,16.3,2.73
2003,3,NH,NA,NA,28.4,3.2
2003,4,NH,NA,NA,38.7,2.98
2003,5,NH,NA,NA,52,4.5
2003,6,NH,NA,NA,62.5,2.9
2003,7,NH,NA,NA,67.6,3.21
2003,8,NH,NA,NA,67.9,6.24
2003,9,NH,NA,NA,58.6,5.34
2003,10,NH,NA,NA,44.9,6.4
2003,11,NH,NA,NA,37.4,3.77
2003,12,NH,NA,NA,24.2,6.77
2004,1,NH,NA,NA,10.3,0.93
2004,2,NH,NA,NA,20.7,1.34
2004,3,NH,NA,NA,32.4,1.8
2004,4,NH,NA,NA,42.4,5.6
2004,5,NH,NA,NA,55.2,5.41
2004,6,NH,NA,NA,60,2.59
2004,7,NH,NA,NA,65.9,4.74
2004,8,NH,NA,NA,65.7,5.81
2004,9,NH,NA,NA,58.5,4.55
2004,10,NH,NA,NA,46,1.98
2004,11,NH,NA,NA,35.7,4.1
2004,12,NH,NA,NA,23,4.39
2005,1,NH,NA,NA,16,3.15
2005,2,NH,NA,NA,22.5,2.8
2005,3,NH,NA,NA,26.6,3.98
2005,4,NH,NA,NA,44,5.61
2005,5,NH,NA,NA,48.6,5.16
2005,6,NH,NA,NA,66,5.36
2005,7,NH,NA,NA,68.7,4.05
2005,8,NH,NA,NA,67.4,4.02
2005,9,NH,NA,NA,60.9,3.47
2005,10,NH,NA,NA,48.4,13.65
2005,11,NH,NA,NA,36.6,5.63
2005,12,NH,NA,NA,22.7,4.21
2006,1,NH,NA,NA,26.4,4.38
2006,2,NH,NA,NA,22.5,2.4
2006,3,NH,NA,NA,30.1,1.42
2006,4,NH,NA,NA,44.1,2.98
2006,5,NH,NA,NA,53.7,9.17
2006,6,NH,NA,NA,63.8,9.2
2006,7,NH,NA,NA,70,5.53
2006,8,NH,NA,NA,63.8,4.49
2006,9,NH,NA,NA,56.9,2.51
2006,10,NH,NA,NA,45.6,7.85
2006,11,NH,NA,NA,41,4.67
2006,12,NH,NA,NA,31.5,3.65
2007,1,NH,NA,NA,21.5,3.17
2007,2,NH,NA,NA,14.9,2.08
2007,3,NH,NA,NA,28.1,3.54
2007,4,NH,NA,NA,39.2,7.32
2007,5,NH,NA,NA,54.3,3.54
2007,6,NH,NA,NA,62.5,3.43
2007,7,NH,NA,NA,65.6,5.02
2007,8,NH,NA,NA,65.6,2.73
2007,9,NH,NA,NA,59,3.37
2007,10,NH,NA,NA,51.4,4.97
2007,11,NH,NA,NA,33.5,4.43
2007,12,NH,NA,NA,21.6,4.73
2008,1,NH,NA,0,22,2.58
2008,2,NH,NA,0,22.2,7.85
2008,3,NH,NA,0,27.3,5.17
2008,4,NH,NA,0,44,3.92
2008,5,NH,NA,0,51.4,1.12
2008,6,NH,NA,0,63.9,6.29
2008,7,NH,NA,0,68.3,7.09
2008,8,NH,NA,0,63.8,5.81
2008,9,NH,NA,0,58.4,6.51
2008,10,NH,NA,0,45,3.85
2008,11,NH,NA,0,35.5,4.44
2008,12,NH,NA,10319,24.4,6.15
2009,1,NH,NA,3856,12.3,3.04
2009,2,NH,NA,7081,21.7,2.37
2009,3,NH,NA,6101,30.1,2.84
2009,4,NH,NA,6618,44.4,3.5
2009,5,NH,NA,5225,53.3,4.7
2009,6,NH,NA,4488,60.2,6.24
2009,7,NH,NA,3257,64,7.66
2009,8,NH,NA,4139,67,5.17
2009,9,NH,NA,4705,56,1.63
2009,10,NH,NA,5320,43.4,5.99
2009,11,NH,NA,6408,40,4.1
2009,12,NH,NA,5280,23.2,4.43
2010,1,NH,NA,5835,21.1,2.78
2010,2,NH,NA,6099,25.3,4.1
2010,3,NH,NA,6649,37,7.41
2010,4,NH,NA,5070,46.7,2.82
2010,5,NH,NA,5983,56.7,2.29
2010,6,NH,NA,3895,63,4.62
2010,7,NH,NA,4749,70.4,3.48
2010,8,NH,NA,3182,66,3.75
2010,9,NH,NA,4603,60.1,2.95
2010,10,NH,NA,10523,46.3,7.84
2010,11,NH,NA,8794,36.1,3.66
2010,12,NH,NA,10306,23.1,4.3
2011,1,NH,NA,5712.8,16.8,2.57
2011,2,NH,NA,6880.27,18.7,3.44
2011,3,NH,NA,6499.15,29.3,4.87
2011,4,NH,NA,5803.17,42.4,5.42
2011,5,NH,NA,3627.27,55.8,5.09
2011,6,NH,NA,3274.88,62.1,4.44
2011,7,NH,NA,3617.07,69.1,2.69
2011,8,NH,NA,3603.82,66.2,9.09
2011,9,NH,NA,3728.85,61,6.03
2011,10,NH,NA,7699.24,48.2,6.22
2011,11,NH,NA,8579.85,40.2,3.41
2011,12,NH,NA,7065.64,29.4,4.22
2012,1,NH,NA,6493.75,22.7,3.21
2012,2,NH,NA,16821.69,26.9,1.14
2012,3,NH,NA,19709.4,38.9,1.95
2012,4,NH,NA,25017.9,44.2,3.24
2012,5,NH,NA,11456.78,57,5.74
2012,6,NH,NA,16292.03,62.1,5.39
2012,7,NH,NA,16130.13,68.9,2.95
2012,8,NH,NA,13966.64,68.2,4.76
2012,9,NH,NA,18069.94,57.5,5.06
2012,10,NH,NA,14467.5,49.7,5.51
2012,11,NH,NA,18649.43,34.3,0.8
2012,12,NH,NA,31623.82,28.7,5.43
2013,1,NH,NA,37924.62,20.2,1.98
2013,2,NH,NA,36335.5,23.1,3.09
2013,3,NH,NA,35223.72,30.8,2.29
2013,4,NH,NA,40939.69,42,2.44
2013,5,NH,NA,30748.61,54.9,5.48
2013,6,NH,NA,30109.3,63.2,7.04
2013,7,NH,NA,21053.13,70.6,5.9
2013,8,NH,NA,26183.38,64.8,3.34
2013,9,NH,NA,31174.81,57.4,5.08
2013,10,NH,NA,32838.21,48,1.55
2013,11,NH,NA,39089.98,33.2,3.89
2013,12,NH,NA,27563.06,22.2,3.68
2014,1,NH,NA,45897.47,16.5,3.46
2014,2,NH,NA,40850.05,18.1,3.68
2014,3,NH,NA,44728.03,21.6,4.11
2014,4,NH,NA,41618.52,41.6,3.03
2014,5,NH,NA,32794.64,54,4.56
2014,6,NH,NA,25397.13,62.8,3.91
2014,7,NH,NA,23785.71,67.9,7.27
2014,8,NH,NA,20780.21,64,3.58
2014,9,NH,NA,27829.55,57.8,1.63
2014,10,NH,NA,36002.13,49.8,5.67
2014,11,NH,NA,43242.57,33.8,3.27
2014,12,NH,NA,33842.77,28.7,5.47
2015,1,NH,NA,50519,14.6,3.35
2015,2,NH,NA,41880,8.1,2.42
2015,3,NH,NA,46471,23.8,1.65
2015,4,NH,NA,41851,40.6,2.8
2015,5,NH,NA,35383,58.9,1.95
2015,6,NH,NA,26366,60.2,7.34
2015,7,NH,NA,22584,66.9,3.71
2015,8,NH,NA,17270,67.6,3.59
2015,9,NH,NA,21377,62.7,5.36
2015,10,NH,NA,40210,45.2,4.05
2015,11,NH,NA,42623,39.6,2.36
2015,12,NH,NA,36961,35.2,5.43
2016,1,NH,NA,47786,22.9,1.97
2016,2,NH,NA,48763,25.6,4.72
2016,3,NH,NA,43970,35.2,3.46
2016,4,NH,NA,35429,40.2,2.53
2016,5,NH,NA,26926,54.8,2.43
2016,6,NH,NA,31974,62.6,2.89
2016,7,NH,NA,27496,68.5,3.46
2016,8,NH,NA,28363,68.2,4.17
2016,9,NH,NA,23850,60.5,2.11
2016,10,NH,NA,34578,48,4.6
2016,11,NH,NA,34571,37.9,3.04
2016,12,NH,NA,48618,24.4,4.19
2017,1,NH,NA,38257,25.7,2.82
2017,2,NH,NA,43294,26.7,3.12
2017,3,NH,NA,43740,25.3,3.11
2017,4,NH,NA,31905,45.8,4.48
2017,5,NH,NA,31569,52.2,6.55
2017,6,NH,NA,28724,62.6,5.24
2017,7,NH,NA,18594,66.5,3.89
2017,8,NH,NA,23655,64.1,3.66
2017,9,NH,NA,24787,62.2,2.96
2017,10,NH,NA,37108,53.9,7.83
2017,11,NH,NA,44693,34.6,2.04
2017,12,NH,NA,45266,19.6,3.47
2018,1,NH,NA,45951,18.3,4.14
2018,2,NH,NA,37957,27,3.43
2018,3,NH,NA,46750,30.3,2.76
2018,4,NH,NA,33059,38,4.66
2018,5,NH,NA,29727,57.3,1.65
2018,6,NH,NA,25530,61.4,3.75
2018,7,NH,NA,21527,69.9,4.96
2018,8,NH,NA,17969,69.2,5.86
2018,9,NH,NA,23020,61.1,4.8
2018,10,NH,NA,42321,45,4.54
2018,11,NH,NA,40597,31.2,7.75
2018,12,NH,NA,42250,24.7,3.5
2019,1,NH,NA,42440,18,5.41
2019,2,NH,NA,45819,21,2.93
2019,3,NH,NA,47026,27.4,1.73
2019,4,NH,NA,43525,42.4,5.73
2019,5,NH,NA,27863,51.3,4.54
2019,6,NH,NA,25596,61.6,5.3
2019,7,NH,NA,19943,70,3.67
2019,8,NH,NA,18982,65.7,4.03
2019,9,NH,NA,27690,57.5,2.34
2019,10,NH,NA,35474,47.9,5.83
2019,11,NH,NA,44015,31.5,3.7
2019,12,NH,NA,55032,24.7,5.04
2020,1,NH,NA,50212,25.1,2.75
2020,2,NH,NA,38734,24.1,3.36
2020,3,NH,NA,55829,34.2,3.08
2020,4,NH,NA,54963,39.6,4.79
2020,5,NH,NA,49795,53.5,2.73
2020,6,NH,NA,29153,63.9,2.45
2020,7,NH,NA,24333,71,4.57
2020,8,NH,NA,26856,66.6,2.65
2020,9,NH,NA,36248,58.5,1.65
2020,10,NH,NA,42683,47.1,5.66
2020,11,NH,NA,60176,38.5,3.07
2020,12,NH,NA,55824,27.8,4.87
2000,1,NJ,NA,NA,30,3.1
2000,2,NJ,NA,NA,35.3,2.16
2000,3,NJ,NA,NA,45.6,4.61
2000,4,NJ,NA,NA,49.8,3.33
2000,5,NJ,NA,NA,62,3.82
2000,6,NJ,NA,NA,70.3,4.38
2000,7,NJ,NA,NA,71,5.76
2000,8,NJ,NA,NA,71,5.33
2000,9,NJ,NA,NA,64.4,5.23
2000,10,NJ,NA,NA,54.9,0.77
2000,11,NJ,NA,NA,43,3.15
2000,12,NJ,NA,NA,29,3.61
2001,1,NJ,NA,NA,29.8,3.03
2001,2,NJ,NA,NA,35,2.62
2001,3,NJ,NA,NA,38.2,5.95
2001,4,NJ,NA,NA,51.4,1.83
2001,5,NJ,NA,NA,61.6,3.17
2001,6,NJ,NA,NA,71,5.24
2001,7,NJ,NA,NA,71.1,3.1
2001,8,NJ,NA,NA,75.5,3.53
2001,9,NJ,NA,NA,64.8,2.93
2001,10,NJ,NA,NA,55.4,0.93
2001,11,NJ,NA,NA,48.8,1
2001,12,NJ,NA,NA,41.1,2.22
2002,1,NJ,NA,NA,36.9,2.21
2002,2,NJ,NA,NA,38.4,0.75
2002,3,NJ,NA,NA,42.9,4.21
2002,4,NJ,NA,NA,53.9,3.83
2002,5,NJ,NA,NA,59.2,4.26
2002,6,NJ,NA,NA,70.1,4.94
2002,7,NJ,NA,NA,76.1,1.66
2002,8,NJ,NA,NA,75.8,3.73
2002,9,NJ,NA,NA,67.8,3.95
2002,10,NJ,NA,NA,54.1,6.74
2002,11,NJ,NA,NA,43.2,5.1
2002,12,NJ,NA,NA,33.3,4.53
2003,1,NJ,NA,NA,26.4,2.54
2003,2,NJ,NA,NA,28.2,4.69
2003,3,NJ,NA,NA,41.3,4.07
2003,4,NJ,NA,NA,48.5,2.86
2003,5,NJ,NA,NA,56.9,3.77
2003,6,NJ,NA,NA,67.4,8.43
2003,7,NJ,NA,NA,74.5,3.87
2003,8,NJ,NA,NA,75.1,4.92
2003,9,NJ,NA,NA,66.9,6.26
2003,10,NJ,NA,NA,52.9,4.99
2003,11,NJ,NA,NA,48.5,4.32
2003,12,NJ,NA,NA,35.5,5.76
2004,1,NJ,NA,NA,24.6,1.98
2004,2,NJ,NA,NA,33.1,2.52
2004,3,NJ,NA,NA,42.8,3.3
2004,4,NJ,NA,NA,51.9,5.32
2004,5,NJ,NA,NA,66,3.75
2004,6,NJ,NA,NA,69,3.05
2004,7,NJ,NA,NA,73.2,7.52
2004,8,NJ,NA,NA,72.4,4.82
2004,9,NJ,NA,NA,67.6,6.06
2004,10,NJ,NA,NA,53.6,2.28
2004,11,NJ,NA,NA,46.4,4.62
2004,12,NJ,NA,NA,35.6,3.48
2005,1,NJ,NA,NA,30.1,4.35
2005,2,NJ,NA,NA,34.2,2.42
2005,3,NJ,NA,NA,37.1,4.01
2005,4,NJ,NA,NA,52.5,4.48
2005,5,NJ,NA,NA,56.6,2.56
2005,6,NJ,NA,NA,72.1,3.53
2005,7,NJ,NA,NA,76,4.64
2005,8,NJ,NA,NA,76.4,2.12
2005,9,NJ,NA,NA,70.2,1.19
2005,10,NJ,NA,NA,56.3,11.99
2005,11,NJ,NA,NA,47.4,3.91
2005,12,NJ,NA,NA,32.5,3.61
2006,1,NJ,NA,0,38.7,5.17
2006,2,NJ,NA,0,34.2,1.76
2006,3,NJ,NA,1833,41.8,0.82
2006,4,NJ,NA,1842,53.4,3.64
2006,5,NJ,NA,1734,61.4,3.03
2006,6,NJ,NA,1163,70.1,7.88
2006,7,NJ,NA,1187,76.7,5.18
2006,8,NJ,NA,1027,74.2,3.76
2006,9,NJ,NA,1254,64.3,5.85
2006,10,NJ,NA,1780,53.6,6.28
2006,11,NJ,NA,2010,49.6,5.88
2006,12,NJ,NA,2161,41.7,2.16
2007,1,NJ,NA,2276,36.7,3.6
2007,2,NJ,NA,2392,27.1,1.97
2007,3,NJ,NA,2607,40.9,4.11
2007,4,NJ,NA,2164,48.6,8.45
2007,5,NJ,NA,1155,62.8,1.58
2007,6,NJ,NA,1183,70.6,4.05
2007,7,NJ,NA,998,73.7,4.47
2007,8,NJ,NA,1126,73.4,4.49
2007,9,NJ,NA,1239,68,0.99
2007,10,NJ,NA,1586,62.1,5.5
2007,11,NJ,NA,1735,43.5,2.34
2007,12,NJ,NA,1950,35.6,5.38
2008,1,NJ,50,1870,34.3,2.06
2008,2,NJ,110,1451,35.2,5.24
2008,3,NJ,230,1529,41.7,4.09
2008,4,NJ,291,1428,53,2.67
2008,5,NJ,304,1843,57.9,4.57
2008,6,NJ,398,2416,73,3.09
2008,7,NJ,346,1381,76,3.92
2008,8,NJ,328,1018,71.3,2.34
2008,9,NJ,286,1122,67.4,6.16
2008,10,NJ,183,1623,53.4,2.84
2008,11,NJ,87,1772,43.7,3.8
2008,12,NJ,57,3432,36.6,6.44
2009,1,NJ,37,1444,26.9,2.93
2009,2,NJ,264,1827,35.1,0.66
2009,3,NJ,673,1548,40.8,2.01
2009,4,NJ,864,2491,52.5,4.4
2009,5,NJ,1178,1959,61.3,4.43
2009,6,NJ,1127,886,67.6,6.79
2009,7,NJ,1302,1340,72,5
2009,8,NJ,1610,1123,74.9,7.39
2009,9,NJ,1559,1329,64.7,3.99
2009,10,NJ,1123,1833,53.4,5.67
2009,11,NJ,653,2146,49.2,2.19
2009,12,NJ,316,2994,34.4,7.71
2010,1,NJ,164,1263,31.2,2.64
2010,2,NJ,563,1110,31.1,4.62
2010,3,NJ,1301,1176,46.2,8.66
2010,4,NJ,1895,1106,55.5,2.51
2010,5,NJ,2610,923,64,3.35
2010,6,NJ,3137,823,73.9,2.24
2010,7,NJ,2907,684,78.3,4.07
2010,8,NJ,2761,673,74.9,2.51
2010,9,NJ,2339,1063,69.2,3.18
2010,10,NJ,1383,1253,56,5.38
2010,11,NJ,1286,1242,45,2.17
2010,12,NJ,738,1339,30.8,3.27
2011,1,NJ,1020.27,777.97,27.2,3.33
